file,synopsis,genres,amazon_rating,global_ratings,error,imdb-rating-badge,runtime-badge,release-year-badge,rating-badge,link,x-ray-badge,hdr-badge,uhd-badge
678_The_Pack.html,"In a legally plausible case, inspired by true events, an ambitious Assistant District Attorney prosecutes a wife and mother (Lucie Arnaz) for murder after her forty-seven-year-old husband dies of lung cancer, potentially caused by her second-hand smoke. The case is further complicated as the DA loops in the woman's twenty-four-year-old son to testify against his mother.",Drama,Rated 4.2 out of 5 stars by 8 Amazon customers.,8,1,IMDb 6.0,1 h 23 min,2009,13+,/gp/video/detail/B09HP88TTX/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
679_Anari.html,"A rich girl appoints a simpleton, as her bodyguard. She soon falls in love with him, which creates havoc in his life.","Comedy,Drama,Romance",Rated 3.2 out of 5 stars by 5 Amazon customers.,5,1,IMDb 5.3,2 h 51 min,1993,ALL,/gp/video/detail/B099V1SDTL/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
67_Divorce_His_Divorce_Hers.html,Sensitive drama about a divorced couple.,"Drama,Romance",Rated 2.9 out of 5 stars by 19 Amazon customers.,19,1,IMDb 5.1,1 h 14 min,1973,13+,/gp/video/detail/B01EZ9DLY8/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
680_Santa_and_the_Three_Bears.html,"When a park ranger tells two bear cubs about Christmas and Santa Claus, they want to skip hibernation to celebrate, but their mother doesn't believe in Saint Nick and wants them to sleep.","Science Fiction,Animation",Rated 4.6 out of 5 stars by 392 Amazon customers.,392,1,IMDb 6.7,46min,1970,ALL,/gp/video/detail/B06XG3D3T6/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0,,,
681_Uzhaippali.html,,,Rated 4.6 out of 5 stars by 392 Amazon customers.,392,1,IMDb 6.7,46min,1970,ALL,,,,
682_Server_Sundaram.html,Nagesh plays the lead role in the movie. Nagesh lives a contended life of a waiter with his mother. He falls in love with K.R.Vijaya who comes frequently to the hotel he works but K.R.vijaya is not interested. Nagesh ventures into movies with the help of his friend Muthuraman. The rest of the movie is about how he excels in movies and whether he gets his ladylove.,"Comedy,Drama,Romance",,,1,IMDb 7.9,2 h 39 min,1964,ALL,/gp/video/detail/B07PN6FLMC/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
683_Stripped.html,"The acclaimed comedian of the surreal performs another unique stream-of-consciousness monologue in this latest live outing. Eddie ponders, among other things, the history of the world, cows in cars, and the existence of God.","Arts, Entertainment, and Culture,International",Rated 4.4 out of 5 stars by 39 Amazon customers.,39,1,IMDb 7.7,1 h 44 min,2009,18+,/gp/video/detail/B09H5RKFHW/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
684_Unrepeatable.html,"Unrepeatable was recorded one night at the Albery Theatre in March 1994, when Eddie Izzard was playing a limited seven week sold-out run of his celebrated stand-up show. A completely new show from her previous thirteen week run at the Ambassadors Theatre the year before, she played to 34,000 people and received more rave reviews than last time.","Arts, Entertainment, and Culture,International",Rated 4.6 out of 5 stars by 136 Amazon customers.,136,1,IMDb 8.0,1 h 15 min,1994,18+,/gp/video/detail/B09H5QSJNL/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
685_Road.html,"Road Is A Hindi Romantic Thriller Movie, Directed By Rajat Mukherjee, Starring Manoj Bajpayee, Vivek Oberoi And Antara Mali In The Lead Roles. Arvind And Lakshmi Decide To Give A Lift To A Hitchhiker, Babu. However, Things Take A Turn For The Worse When Babu Kidnaps Lakshmi.","Suspense,Action,Romance",,,1,IMDb 5.7,2 h 14 min,2002,13+,/gp/video/detail/B09KHHYHL6/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
686_Aga_Bai_Arechha.html,"Shriranga Deshmukh is frustrated with the women in his life. At a fair, he gets a gift from the higher powers, and from there on life changes as he can hear what women want! It highlights his transition from a frustrated individual to someone who is happy, content and in charge of his life.","Comedy,Fantasy",Rated 3.7 out of 5 stars by 3 Amazon customers.,3,1,IMDb 7.4,2 h 29 min,2004,PG-13,/gp/video/detail/B0983K86B3/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
687_King_Of_The_Zombies.html,"On a spooky island, three stranded travelers find an evil doctor working with foreign spies and in control of zombies.","Comedy,Adventure",Rated 4 out of 5 stars by 71 Amazon customers.,71,1,IMDb 5.2,1 h 6 min,1941,PG-13,/gp/video/detail/B083PYTKX1/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0,,,
688_Rapture.html,"In this tense, psychological thriller, a man becomes obsessed with a woman he went to high school with 20 years before.  Though she is married, he insists on having her; even committing murder to achieve this end. What the psychopath doesn't count on is the woman's resourceful teen-aged daughter's intervention.","Drama,Adventure,Horror",,,1,IMDb 4.3,1 h 36 min,1992,18+,/gp/video/detail/B0B7FBX64H/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,,,
689_Katherine.html,"A harrowing look at the 60s and early 70s through the eyes of Katherine Alman, a wealthy debutante who slowly, but inexorably spirals down into a fight for the causes that shook a nation, leading a path to the underground life.",Drama,Rated 3.2 out of 5 stars by 56 Amazon customers.,56,1,IMDb 6.1,1 h 36 min,1975,R,/gp/video/detail/B005IXSRAO/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
68_Hearts_of_the_World.html,"Lillian and Dorothy Gish star in a story set during the first World War. The film has come under fire for its brutal depiction of German soldiers, but is remarkable for its scale and scope.","Drama,Military and War",Rated 4 out of 5 stars by 16 Amazon customers.,16,1,IMDb 6.6,1 h 57 min,1918,13+,/gp/video/detail/B016111S7U/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
690_Guerrilla_The_Taking_of_Patty_Hearst.html,"The Symbionese Liberation Army (SLA). The SLA wreaked havoc on the West Coast and our national psyche, leaving behind a rich trove of paranoid recordings and scores of violent acts, including the kidnapping of heiress Patty Hearst who would subsequently join the SLA under the alias ""Tania.""",Documentary,Rated 4.2 out of 5 stars by 92 Amazon customers.,92,1,IMDb 7.1,1 h 29 min,2004,18+,/gp/video/detail/B01LP2AU92/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
691_Raising_Victor_Vargas.html,"A Lower East Side teen-ager struggles to find some sanity while surrounded by an eccentric grandmother, a crazy new girlfriend, and a longing younger brother.","Drama,Romance",Rated 4.5 out of 5 stars by 178 Amazon customers.,178,1,IMDb 7.2,1 h 27 min,2003,R,/gp/video/detail/B01JFVYBAO/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
692_Live_From_Wembley.html,"Eddie Izzard comes roaring back with all of her wry wit and absurd observations in one of her biggest shows ever. Performed in front of a sell-out crowd of over 44,000 over 4 nights at Wembley Stadium in London, Eddie never lets up the funny as she deals with the important issues ranging from Medusa's hair care, fighting sharks, dentistry, and the universal hatred of houseflies.","Comedy,Arts, Entertainment, and Culture,LGBTQ",Rated 4.5 out of 5 stars by 387 Amazon customers.,387,1,IMDb 7.4,1 h 33 min,2009,16+,/gp/video/detail/B09JWKXG78/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
693_Born_Equal.html,"Born Equal is a major, improvised drama from BAFTA-winning writer and director Dominic Savage. The action centers on a hostel temporarily housing the homeless and dispossessed in the affluent Swiss Cottage area of north London. The film weaves together the stories of four seemingly-unrelated people, whose lives are gradually drawn towards one another.",Drama,Rated 3.7 out of 5 stars by 43 Amazon customers.,43,1,IMDb 6.6,1 h 23 min,2006,18+,/gp/video/detail/B09D965YN9/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,,,
694_The_Adventures_Of_Skippy_The_Bush_Kangaroo.html,After an accident involving a dangerous helicopter rescue Sonny Hammond is sent to work in the city. He and the family have to leave the Bush Skippy disappears from her usual bush haunts pining for her lost family.  The Search for Skippy begins,Kids,Rated 4.2 out of 5 stars by 2 Amazon customers.,2,1,IMDb 6.7,1 h 4 min,1992,ALL,/gp/video/detail/B097TQKZ6J/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
695_Where_Eskimos_Live.html,"Sharkey, part of the sinister world of child trade, picks up Vlado, an orphan of war, dreaming of freedom and a better life. They embark upon a strange and enlightening journey through war torn Bosnia. As they struggle to get out of the country and fight to stay alive, they find a special love and compassion from which emerges their ultimate moral and spiritual redemption.","Drama,Arthouse",Rated 4 out of 5 stars by 33 Amazon customers.,33,1,IMDb 6.7,1 h 28 min,2003,16+,/gp/video/detail/B0B8Q3CZ2H/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
696_Static.html,"A marketing wiz, a student of neurosurgery, and a computer genius conspire to create a cell-phone chip that allows telepathic communication between users. But when the prototypes are implanted in their brains, they discover a terrifying side effect.",Action,Rated 2.8 out of 5 stars by 12 Amazon customers.,12,1,IMDb 4.3,1 h 30 min,2008,16+,/gp/video/detail/B012FCEBBO/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0,,,
697_One_Last_Thing.html,A young man with a terminal illness makes an unconventional request on local television.,"Comedy,Drama",Rated 4.2 out of 5 stars by 93 Amazon customers.,93,1,IMDb 6.5,1 h 35 min,2006,R,/gp/video/detail/B001AT5LUE/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
698_Quicksand.html,"After taking 20 dollars from his employer to go on a date with plans to repay it the next day, an auto mechanic falls into increasingly disastrous circumstances for more and more money which rapidly spirals out of his control.",Drama,Rated 4.2 out of 5 stars by 64 Amazon customers.,64,1,,1 h 18 min,1950,13+,/gp/video/detail/B010PRYVVQ/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
699_Rock_My_World.html,A rock band bursts onto the scene and then their frontman disappears on the eve of a European tour.,"Comedy,Drama",Rated 4.5 out of 5 stars by 178 Amazon customers.,178,1,IMDb 6.0,1 h 46 min,2002,R,/gp/video/detail/B000H0QTLW/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
69_Split_Images.html,A journalist knows more about a grisly murder than is good for her. All her evidence points toward a mysterious millionaire but no one will believe her.,Suspense,Rated 1 out of 5 stars by 1 Amazon customers.,1,1,IMDb 5.0,1 h 29 min,1992,13+,/gp/video/detail/B09GX9GMFV/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,,,
6_Saving_Private_Ryan.html,"Based on a World War II drama. US soldiers try to save their comrade, paratrooper Private Ryan, who's stationed behind enemy lines.","Drama,Military and War",Rated 4.8 out of 5 stars by 31690 Amazon customers.,"31,690",1,IMDb 8.6,2 h 49 min,1998,18+,/gp/video/detail/B07RHZ7SFL/ref=atv_dp_atf_prime_sd_mv_resume_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,HDR,UHD
700_The_Christmas_Miracle_of_Jonathan_Toomey.html,A grouchy woodcarver bonds with a boy while constructing a Nativity scene for him.,"Faith and Spirituality,Kids",Rated 4.6 out of 5 stars by 526 Amazon customers.,526,1,IMDb 6.4,1 h 31 min,2007,13+,/gp/video/detail/B0B8NTS96X/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
701_Staying_Afloat.html,"In this made-for-television movie mystery, Larry Hagman stars as ex-millionaire Alexander Turnbull Hollingsworth III, who lost his fortune but maintains his lavish lifestyle by using his cunning and charm to help the Feds crack upper-crust crimes.","Drama,Action",,,1,IMDb 5.9,1 h 30 min,1993,13+,/gp/video/detail/B09J1Q2R62/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,,,
702_Spooks_Run_Wild1941.html,"At a spooky mansion owned by the mysterious Nardo (Bela Lugosi), the East Side Kids see one of their pals walking around in a trance and fear Nardo has turned him into a zombie! With Leo Gorcey, Huntz Hall, and Sunshine Sammy Morrison.","Comedy,Horror",Rated 3.8 out of 5 stars by 54 Amazon customers.,54,1,IMDb 5.3,1 h 3 min,1941,13+,/gp/video/detail/B018SIIJX0/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
703_Missing_Corpse.html,A feud between rival newspapermen Kruger (Bromberg) and McDonald (Guilfoyle) goes deadly when blackmailing McDonald ends up murdered and his corpse planted in the trunk of Kruger's car.,"Comedy,Suspense",Rated 4 out of 5 stars by 2 Amazon customers.,2,1,IMDb 5.8,1h,1945,13+,/gp/video/detail/B018SHH266/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
704_Desert_Gold.html,Chet Kasedon is after the Indians hidden gold mine but Chief Moya will not reveal it's location. He has also hired mining engineers Gale and Mortimer to locate the mine.,"Western,Drama",Rated 3.5 out of 5 stars by 21 Amazon customers.,21,1,IMDb 5.5,54min,1936,13+,/gp/video/detail/B01C6D1BL0/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
705_Reckoning_The_1932.html,"Two young lovers caught up in the underworld decide to get out and go straight, but a gang leader has other plans for them.",Drama,Rated 4.2 out of 5 stars by 2 Amazon customers.,2,1,,1 h 1 min,1932,7+,/gp/video/detail/B01MZ595NJ/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
706_The_Irish_Gringo.html,"A half Mexican, half Irish gunman called The Irish Gringo and his pals come across a little girl wandering in the desert.",Western,Rated 2.5 out of 5 stars by 2 Amazon customers.,2,1,IMDb 3.2,53min,1935,13+,/gp/video/detail/B07HXSQ446/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
707_Nobodys_Child.html,"Marie Balter falls in love, goes to college, and joins society after 20 years in a mental institution.",Drama,Rated 4.1 out of 5 stars by 86 Amazon customers.,86,1,IMDb 7.0,1 h 34 min,1986,16+,/gp/video/detail/B0B8RNBL6D/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,,,
708_Ouch_Live_From_San_Jose.html,"Pablo Francisco may be the most outrageous comedian in the country with sold-out concerts and a cult fan base that's exploding worldwide. No topic is off limits in this no-holds-barred look at movies, music, video games and celebrities. See what fans who know him from MADtv, Family Guy and HBO are talking about in this original live concert that's a must-have for any comedy fan.","Arts, Entertainment, and Culture",Rated 4.3 out of 5 stars by 78 Amazon customers.,78,1,,1 h 8 min,2006,18+,/gp/video/detail/B07SQFRLVW/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
709_God_Told_Me_To.html,A New York City detective examines a chain of murders and the fact that random New Yorkers claim God told them to commit such acts.,"Science Fiction,Suspense",Rated 4.2 out of 5 stars by 177 Amazon customers.,177,1,IMDb 6.2,1 h 29 min,1976,18+,/gp/video/detail/B077V75SQS/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0,,,
70__Sammy_Davis_Jr_in_Anna_Lucasta__All_Black_Cast_Classic.html,"When wild child Anna Lucasta (Eartha Kitt), is banished from the family home by her self-righteous father, she falls into prostitution and into the arms of streetwise sailor Danny Johnson (Sammy Davis, Jr.). But after she shocks them all by finally finding her true love with a young suitor, her unforgiving father sets a vengeful plan in motion to remind his daughter of her sordid past.","Suspense,Drama",Rated 4.9 out of 5 stars by 18 Amazon customers.,18,1,IMDb 6.8,1 h 36 min,1958,13+,/gp/video/detail/B09DK521CN/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
710_SEXIE.html,"A live performance of Eddie Izzard's 2003 world tour, performed in front of an Eastbourne audience.","Comedy,Arts, Entertainment, and Culture,LGBTQ",Rated 4.6 out of 5 stars by 41 Amazon customers.,41,1,IMDb 7.3,1 h 40 min,2003,16+,/gp/video/detail/B09JWLV77X/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
711_Death_Line.html,"When people vanish inside a London subway station, Inspector Calhoun (Donald Pleasence of Halloween) investigates and makes a horrifying discovery. The lone descendant of a grisly tribe has surfaced, prowling the streets for fresh victims... and a new mate.","Suspense,Horror",Rated 3.9 out of 5 stars by 237 Amazon customers.,237,1,IMDb 5.9,1 h 27 min,1973,16+,/gp/video/detail/B07736TK3P/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
712_The_Precious_Blood.html,"Haunted by her husband's murder 12 years ago, Rosie Willis can neither forgive nor forget. Her teenage son John, who witnessed the killing, seems set on a life of delinquency fueled by revenge. With the Irish peace process on a knife-edge, Rosie seeks to find her own peace by identifying the killer, while John finds release at the boxing gym of Born Again Christian, Billy McVea.",Drama,Rated 4.5 out of 5 stars by 2 Amazon customers.,2,1,IMDb 6.3,1 h 16 min,1993,16+,/gp/video/detail/B09G9RDXGJ/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,,,
713_Black_Fist.html,"To make money, a Los Angeles street-fighter goes to work for gangsters.",Action,Rated 3.7 out of 5 stars by 27 Amazon customers.,27,1,IMDb 4.9,1 h 34 min,1975,18+,/gp/video/detail/B002W7X4FW/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
714_The_Hands_of_a_Madman.html,"Newly promoted detectives embark on a case which turns progressively surreal with every twist.  The pair are thrust into the life of Dr. Roger Carl and his quirky assistant.  A geneticist by day, the doctor's claims seem unbelievable as he boasts that a synthetically engineered human is responsible for a series of recent murders.","Science Fiction,Suspense",Rated 3.7 out of 5 stars by 4 Amazon customers.,4,1,IMDb 5.5,1 h 27 min,2000,16+,/gp/video/detail/B007WRBKA8/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
715_Rich_and_Strange.html,"Fred and Emily Hill, a happy young married couple, inherit money and decide to take a world cruise.",Comedy,,,1,,1 h 23 min,1931,16+,/gp/video/detail/B0CBG7RVDW/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,,,
716_Troll_2.html,"Trolls live in the woods around Nibog and feed on the town's population. By transforming themselves into people, the trolls are able to come into town and pick their menu. This summer, their prey is the Waits Family, who have arrived to spend their vacation in the countryside. But before the trolls can eat them, they must first be turned into vegetables.","Comedy,Horror,Fantasy",Rated 4.5 out of 5 stars by 1231 Amazon customers.,"1,231",1,IMDb 2.9,1 h 34 min,1990,PG-13,/gp/video/detail/B001BY24MQ/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
717_The_Astral_Factor.html,"A suspenseful tale of intrigue, murder and the supernatural. After discovering secret methods on how to make himself invisible, a murderer escapes from an institution for the criminally insane and sets out to kill those who testified against him. Detectives must race against time to find him before he finds and kills all his victims.","Suspense,Horror",Rated 3.2 out of 5 stars by 25 Amazon customers.,25,1,IMDb 3.7,1 h 36 min,1978,16+,/gp/video/detail/B000YFTLFQ/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
718_Deya_Neya.html,"Prashant leaves home because of his differences with his father to build a career as a singer. He comes to the city and starts working as Haron, a driver in the house of beautiful Lady of Suchorita . Suchorita loves Singer of Abhijit. At the last time Suchorita knows Horan sings as Abhijit.","Drama,Romance",Rated 4.2 out of 5 stars by 3 Amazon customers.,3,1,IMDb 8.2,2 h 1 min,1962,16+,/gp/video/detail/B09HNC14JQ/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,,,
719_The_Dark_Room.html,"After a car-crash, photographer Jinx Kingsley wakes from a coma under the care of eminent neuro-psychiatrist Dr Protheroe. It appears to have been a failed suicide attempt prompted by her fiances elopement with Jinx's best friend, Meg. But with the discovery of the bodies of Leo and Meg, brutally murdered, Jinx becomes prime suspect.",Drama,Rated 3.6 out of 5 stars by 15 Amazon customers.,15,1,IMDb 6.5,1 h 53 min,1999,18+,/gp/video/detail/B09DMY85SJ/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,,,
731_Blonde_Ambition.html,"A young woman's unconventional, comedic journey up the corporate ladder while finding love along the way.",Comedy,Rated 3.7 out of 5 stars by 172 Amazon customers.,172,1,IMDb 3.9,1 h 32 min,2007,PG-13,/gp/video/detail/B0B75234SR/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
736_The_Big_Cat.html,A young man tangles with a dangerous cougar.,"Drama,Western",Rated 4 out of 5 stars by 10 Amazon customers.,10,1,IMDb 5.4,1 h 17 min,1975,13+,/gp/video/detail/B000RZNBTA/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0,,,
737_In_the_Money_1933.html,A zany family of ner-do-wells are faced with financial ruin after purchasing worthless stock in this screwball comedy. They are saved by the skills of a goofy boxer who has been punched in the head one too many times. Very entertaining screwball comedy.,"Comedy,Drama,Romance,Arts, Entertainment, and Culture",Rated 3.4 out of 5 stars by 5 Amazon customers.,5,1,IMDb 5.1,1 h 4 min,1933,13+,/gp/video/detail/B0013Z0XVW/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
738_Hurricane_At_Pilgrim_Hill.html,"Sam ""Bigmouth"" Smedley travels to Pilgrim Hill, Massachusets, to ""help"" his unhappy daughter Janet. Sam soon learns that the cause is Janet's lawyer husband Tom's troublesome biggest client, Jonathan Smith, who owns and controls most of Pilgrim Hill. The controlling Smith even refuses to allow his daughter, Sally, to marry her poor, but kind, sweetheart Steve. Sam kidnaps Smith and brings him to a small deserted island off the coast. He then performs an old indian rain dance to create a storm to make Smith disappear. The dance works too well, a hurricane springs up, and Smith disappears in the storm. The local sheriff charges Sam with his murder. But is Smith really dead? A goofy, fun farce with a rare starring role for character actor Clem Bevans.",Comedy,Rated 4.3 out of 5 stars by 11 Amazon customers.,11,1,IMDb 6.1,1 h 13 min,1950,PG,/gp/video/detail/B0047R6OCU/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
740_Love_Honour_and_Obey.html,"Ray runs North London's most powerful criminal gang, and his nephew Jude is a polished and successful member. Jude's boyhood friend Jonny comes to Jude with an idea he wants to pitch to Ray. Jonny wants violence, so he repeatedly tries to start trouble with the South London equivalent of Ray's gang. Will he succeed? If he does, will he find glory in war?","Comedy,Drama",Rated 3.2 out of 5 stars by 2 Amazon customers.,2,1,IMDb 6.4,1 h 32 min,2001,18+,/gp/video/detail/B097S7YSHY/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,,,
742_The_Front_Page.html,"Hildy Johnson, newspaper reporter, is engaged to Peggy Grant and planning to move to New York for a higher paying advertising job. The court press room is full of lame reporters who invent stories as much as write them.","Comedy,Drama,Romance",Rated 3.9 out of 5 stars by 96 Amazon customers.,96,1,IMDb 6.7,1 h 39 min,1931,13+,/gp/video/detail/B0161135XK/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
743_Cockfighter.html,The plot begins in medias res with a mute Frank Mansfield locked inside a trailer preparing his best cock for an upcoming fight. He slices the chicken's beak slightly so that it looks cracked in order to increase the betting.,Drama,Rated 4.3 out of 5 stars by 105 Amazon customers.,105,1,IMDb 6.9,1 h 23 min,1974,18+,/gp/video/detail/B018RNLFLY/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
744_Svengali.html,"Through hypnotism and telepathic mind control, a sinister music maestro controls the singing voice, but not the heart, of the woman he loves.","Horror,Drama",Rated 3.9 out of 5 stars by 82 Amazon customers.,82,1,IMDb 6.8,1 h 21 min,1931,PG,/gp/video/detail/B01C6EB5ZG/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
745_Curse_of_Bigfoot.html,A group of high-schoolers accidentally unleash an ancient mummy on their small California town. Caution: This schlocky feature from director/producer Dave Flocker may offend Bigfoot enthusiasts!,Horror,Rated 3.6 out of 5 stars by 39 Amazon customers.,39,1,IMDb 1.8,1 h 27 min,1976,13+,/gp/video/detail/B01C6EB4LG/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
746_Our_Daily_Bread.html,Depression refugees band together into commune.,"Drama,Romance",Rated 4.1 out of 5 stars by 30 Amazon customers.,30,1,IMDb 7.0,1 h 18 min,1934,13+,/gp/video/detail/B000W0GM28/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
747_City_Without_Men.html,"A young woman's husband has been imprisoned for a crime he didn't commit. In order to be near him to try to help him get his sentence overturned, she moves into a boardinghouse near the prison whose residents are the wives of inmates.",Drama,Rated 4.4 out of 5 stars by 4 Amazon customers.,4,1,IMDb 5.2,1 h 14 min,1943,18+,/gp/video/detail/B018YQAP6K/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
748_Write_to_Kill.html,A writer is framed for murder while investigating his brother's death.,"Suspense,Drama",Rated 1 out of 5 stars by 1 Amazon customers.,1,1,IMDb 5.3,1 h 39 min,1991,R,/gp/video/detail/B09HGF93W4/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,,,
749_Stoogemania.html,The hilarious tale of a young man whose entire life is consumed by a passion for the bumbling antics of the Three Stooges! Everywhere he goes he is reminded of scenes from classic Stooges comedies.,Comedy,Rated 3.3 out of 5 stars by 6 Amazon customers.,6,1,IMDb 3.6,1 h 23 min,1986,PG,/gp/video/detail/B08F6G1DWZ/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
750_Namu_the_Killer_Whale.html,Robert Lansing and Lee Meriwether star in this warm and compelling family drama about a compassionate scientist who forms an unlikely friendship with a magnificent killer whale.,"Drama,Adventure",Rated 4.4 out of 5 stars by 72 Amazon customers.,72,1,,1 h 29 min,1966,7+,/gp/video/detail/B0095CMAVG/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,,,
751_HIgh_School_Caesar.html,The downfall of a high school creep.,"Drama,Special Interest",Rated 2.5 out of 5 stars by 10 Amazon customers.,10,1,IMDb 5.0,1 h 12 min,1960,13+,/gp/video/detail/B0049GCJBE/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0,,,
