file,title,entityType,runtimeSeconds,synopsis,rating_count,rating,en_type,en_url,sdh_sub_lang,url,dir
6327_Guava_Island,Guava Island,Movie,3341.0,"On Guava Island, a local musician is determined to throw a festival for everyone to enjoy. A tropical thriller starring Donald Glover and Rihanna.",2310.0,4.4,sdh,https://cf-timedtext.aux.pv-cdn.net/3f37/efcd/8b52/46b3-b857-fc356252c991/0b9b741d-6595-4a69-b05f-a495753b6b61.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/3f37/efcd/8b52/46b3-b857-fc356252c991/0b9b741d-6595-4a69-b05f-a495753b6b61.ttml2,com
6329_The_Glorias,The Glorias,Movie,8822.0,"Based on Gloria Steinem's autobiographical book, ""My Life on the Road,"" THE GLORIAS weaves a compelling, nontraditional tapestry of one of the most inspirational and legendary figures in modern history.",338.0,4.5,sdh,https://s3.amazonaws.com/aiv-prod-timedtext/8072/db3a/3637/486c-9af9-11189bf01015/eac2f71e-b673-4bef-bfcd-6891d86a8579.ttml2,en-us,https://s3.amazonaws.com/aiv-prod-timedtext/8072/db3a/3637/486c-9af9-11189bf01015/eac2f71e-b673-4bef-bfcd-6891d86a8579.ttml2,com
632_LANDLINE,LANDLINE,Movie,5839.0,"When two sisters suspect their father is having an affair, it reveals cracks in the family faÃ§ade. Older sister Dana, engaged and struggling with her own fidelity, finds herself bonding with her wild teenage sister Ali. The two try to uncover the truth without tipping off their mother and discover the reality of love in the process.",469.0,3.6,sdh,https://cf-timedtext.aux.pv-cdn.net/cc10/1932/7d69/4296-b21a-fd5b8fe2f23f/55774691-e353-46fc-9c86-1abba77bd97c.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/cc10/1932/7d69/4296-b21a-fd5b8fe2f23f/55774691-e353-46fc-9c86-1abba77bd97c.ttml2,com
6332_Cold_Skin,Cold Skin,Movie,6391.0,"On a remote island in the Antarctic circle, a young man finds himself trapped in a battle for his life against nightly invasions of unknown creatures that emerge from the ocean.",1743.0,4.0,sdh,https://cf-timedtext.aux.pv-cdn.net/4379/5470/5a0e/47ee-96fd-1ef54b33fa52/31facae4-e0b3-4310-b9f3-733ff5df7d15.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/4379/5470/5a0e/47ee-96fd-1ef54b33fa52/31facae4-e0b3-4310-b9f3-733ff5df7d15.ttml2,com
6333_LA_OCTAVA_CLAUSULA,LA OCTAVA CLAUSULA,Movie,4853.0,"At first glance, Cat and Borja are the perfect couple but like every marriage, they hide secrets, lies, and infidelities from each other. All of them will surface the same night they receive an unexpected visitor.",23.0,2.3,subtitle,https://cf-timedtext.aux.pv-cdn.net/cc37/c68a/2851/4350-939c-d5539016b468/a0d07ee9-f154-4634-9a6e-bd897832b9ce.ttml2,es-419,https://cf-timedtext.aux.pv-cdn.net/6d86/e05a/0f1b/478e-a706-fbe61defe57b/d15c006d-9790-49f0-9c48-0854aadcbeb2.ttml2,com
6334_Charlottes_Web,Charlotte's Web,Movie,5657.0,Miracles do happen! E.B. White's timeless children's story comes to life in this colorful animated musical.,2275.0,4.8,caption,https://cf-timedtext.aux.pv-cdn.net/fc06/d8ed/10ec/40e5-910d-b5f9fd526efd/8e56ee3c-92c7-4755-a760-fe676fb6b16f.dfxp,,,com
6335_Serpico,Serpico,Movie,7803.0,An honest cop risks his life fighting widespread corruption in the New York City police department. Based on a true story.,3069.0,4.6,sdh,https://cf-timedtext.aux.pv-cdn.net/3ef9/041f/d86f/419f-b80d-972ebd489811/06ecaaf8-b80f-4cae-ab7d-c77133772035.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/3ef9/041f/d86f/419f-b80d-972ebd489811/06ecaaf8-b80f-4cae-ab7d-c77133772035.ttml2,com
6336_The_Woman_Who_Wasnt_There,The Woman Who Wasn't There,Movie,3886.0,"Tania Head's jaw-dropping tale of escape from the south tower was the most astounding: the unimaginable hell she witnessed, the injuries she suffered, and the tragic loss of her fiancÃ©, Dave, in the north tower. She rose to national prominence when she became President of the World Trade Center Survivors' Network.",362.0,4.1,sdh,https://cf-timedtext.aux.pv-cdn.net/aff5/2cd1/b825/4e2b-9062-775dd427227e/8f529523-30f4-4d2c-9985-1b65edd9a5a2.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/aff5/2cd1/b825/4e2b-9062-775dd427227e/8f529523-30f4-4d2c-9985-1b65edd9a5a2.ttml2,com
6339_Varisu_Hindi,Varisu (Hindi),Movie,10132.0,"Vijay Rajendran is a happy to go lucky man. Things change when his father becomes terminally ill, and he is left to manage his business empire.",74.0,3.5,subtitle,https://cf-timedtext.aux.pv-cdn.net/94ac/0a72/8f4a/4c70-a570-35ecfd33705f/23de77de-1150-43b1-91fc-0d464541423d.ttml2,,,com
633_FLASHBACK,Flashback,Movie,5853.0,"In this mind-bending thriller, Dylan O'Brien (THE MAZE RUNNER) is haunted by visions of a friend who vanished, so he embarks on a dangerous mental odyssey to find her-and himself.",1823.0,3.8,sdh,https://cf-timedtext.aux.pv-cdn.net/4836/24be/2d15/44ae-a542-ade1f251528d/62f61bf6-fcdd-4940-aebf-9a4dc666fa26.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/4836/24be/2d15/44ae-a542-ade1f251528d/62f61bf6-fcdd-4940-aebf-9a4dc666fa26.ttml2,com
6340_Vanishing_on_7th_Street,Vanishing on 7th Street,Movie,5471.0,In this horrifying thriller a strange blackout causes a city's population to vanish.  As the days grow shorter a handful of survivors realize their only hope is to escape the haunted darkness. Starring Hayden Christensen.,1005.0,3.9,caption,https://cf-timedtext.aux.pv-cdn.net/fb90/b95d/147a/41f9-b6e6-7d927947b7a5/5991364d-231a-4ac1-9268-58b6324487eb.dfxp,,,com
6342_The_Haunting_of_the_Murder_House,The Haunting of the Murder House,Movie,4710.0,"In October, four filmmakers disappeared in a haunted house while live streaming on social media. A year later, their footage was found.",365.0,3.3,sdh,https://cf-timedtext.aux.pv-cdn.net/7170/88cd/6ef2/4c9b-aae8-8f4d22f8f1dc/2b101193-a60a-49fb-9567-ab709fa35d66.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/7170/88cd/6ef2/4c9b-aae8-8f4d22f8f1dc/2b101193-a60a-49fb-9567-ab709fa35d66.ttml2,com
6346_Forbidden_Empire,Forbidden Empire,Movie,6706.0,"In the18th century, cartographer Jonathan Green undertakes a scientific voyage from Europe to the East. He finds a small village lost in woods whose inhabitants have dug a moat to defend themselves from the outside world. Guided by a belief that they can save themselves from evil, they fail to understand that evil has nestled in their souls and is waiting to gush out upon the world.",659.0,3.8,sdh,https://cf-timedtext.aux.pv-cdn.net/8eb5/3521/bf2c/412a-b5e5-51d8e4f0f6d3/d247bc46-355b-447d-a326-963b1cf22cee.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/8eb5/3521/bf2c/412a-b5e5-51d8e4f0f6d3/d247bc46-355b-447d-a326-963b1cf22cee.ttml2,com
634_A_Lot_Like_Christmas,A Lot Like Christmas,Movie,5186.0,"Jessica Roberts owns the most popular Christmas Tree lot in the picturesque New England town of Hudson Springs. But when, Clay Moore, moves a â€œBig Boxâ€ store into the area and starts selling trees too, Jessica finds her business in jeopardy. As their competition escalates, Jessica and Clay start falling for each other.",53.0,3.9,,,en-ca,https://cf-timedtext.aux.pv-cdn.net/8cd2/6986/d9df/42a8-a83d-b49f4881055c/864bce1e-d128-4087-9e0a-a1419b6fc028.ttml2,com
6350_Level_16,Level 16,Movie,6127.0,Level 16 is a dystopian thriller about a group of teen girls who are trapped in a mysterious and cruel boarding school that hides a dark secret.,2016.0,4.3,sdh,https://cf-timedtext.aux.pv-cdn.net/3f10/6efe/928d/4fa9-983c-a1b3cdcaf35a/41319a2b-3cfd-4633-a063-dba1dc6ce22f.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/3f10/6efe/928d/4fa9-983c-a1b3cdcaf35a/41319a2b-3cfd-4633-a063-dba1dc6ce22f.ttml2,com
6354_Teen_Lust,Teen Lust,Movie,4806.0,An awkward high school student strives to lose his virginity before his parents and their Satanic cult can sacrifice him to the devil.,62.0,3.2,,,en-ca,https://cf-timedtext.aux.pv-cdn.net/d476/10d0/d173/4d1b-8ce0-380a207e11dc/8420a59b-0482-4c77-b989-bd4fc2a1b716.ttml2,com
6357_Outlaw_Justice,Outlaw Justice,Movie,5469.0,Starring Kris Kristofferson and Willie Nelson. Two aging gunfighters re-form their old gang to avenge the murder of one of the former members.,218.0,4.2,sdh,https://cf-timedtext.aux.pv-cdn.net/44ee/c432/b375/465a-8610-90f92ea1df54/58795d8f-8dfd-4992-9dfe-11f41fc62c36.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/44ee/c432/b375/465a-8610-90f92ea1df54/58795d8f-8dfd-4992-9dfe-11f41fc62c36.ttml2,com
635_Band_Baaja_Baaraat,Band Baaja Baaraat,Movie,8351.0,"Shruti (Anushka Sharma), girl in her 20's, focused, determined as well ambitious. Bittoo (Ranveer Singh), on the other hand, has no real aim in life. They become partners in their very own â€œWedding planning ka bijnessâ€. Together, their friendship and business, enters the ups and downs of the lavish Delhi weddings and while trying to find themselves, Shruti and Bittoo discover each other.",115.0,4.5,,,te-in,https://cf-timedtext.aux.pv-cdn.net/1e67/1649/3c0b/434a-986f-db29fbb98c1d/0d1c9260-26e1-4a0e-b25e-c03ef8743c8e.ttml2,com
6360_My_Heart_Cant_Beat_Unless_You_Tell_It_To,My Heart Can't Beat Unless You Tell It To,Movie,5348.0,"Dwight and his sister Jessie reach a crossroads over what to do about their younger brother Thomas, a sickly child with a mysterious affliction.Â ",276.0,3.9,sdh,https://cf-timedtext.aux.pv-cdn.net/4ba8/77d3/03ed/4dea-adaf-14549882338a/1849bf6b-4774-498c-b229-4bea43ae8d6c.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/4ba8/77d3/03ed/4dea-adaf-14549882338a/1849bf6b-4774-498c-b229-4bea43ae8d6c.ttml2,com
6361_Mardaani_2,Mardaani 2,Movie,6205.0,"A 21-year old boy named Sunny (Vishal Jethwa), comes to the city on a murder contract. But he also has a penchant for sexually assaulting and murdering young girls. When he locks horns with Shivani Shivaji Roy (Rani Mukerji), the newly appointed Chief of the city police, a thrilling cat and mouse hunt begins. Will Shivani manage to nab Sunny, or does she end up being one of his many victims?",167.0,4.5,sdh,https://cf-timedtext.aux.pv-cdn.net/df14/47e0/ab92/457a-8a0f-4395ae50f1f0/34b75300-8257-4192-87cc-cbfdf7417eff.ttml2,hi-in,https://cf-timedtext.aux.pv-cdn.net/a841/5f2a/6e95/4bf3-a427-d5b07cd3ef34/99a2be63-05b0-4477-9883-06357999b92c.ttml2,com
6362_Spitfire,Spitfire,Movie,5719.0,"Spitfire is the epic tale of the world's most famous fighter plane, told by the last surviving veterans who flew her in the white heat of combat. Some say she saved the world, and today she is an international icon.",1608.0,4.7,,,en-gb,https://cf-timedtext.aux.pv-cdn.net/88c2/2eea/7790/437d-bd5a-d9bac3063a93/f304eb8f-5437-43b8-8ceb-009dff0057fa.ttml2,com
6364_21_and_Over,21 and Over,Movie,5585.0,"When Straight-A college student Jeff Chang's two best friends take him out for his 21st birthday the night before an important medical school interview, what was supposed to be a quick beer becomes a night of humiliation, overindulgence, and utter debauchery.",2.0,3.0,sdh,https://cf-timedtext.aux.pv-cdn.net/bd48/2a8f/87c0/4036-a225-59e2ce8f67a1/dbca524d-a602-438d-84a4-30c601a612da.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/bd48/2a8f/87c0/4036-a225-59e2ce8f67a1/dbca524d-a602-438d-84a4-30c601a612da.ttml2,com
6367_Val,Val,Movie,6527.0,"Val Kilmer, one of Hollywoodâ€™s most mercurial actors has been documenting his life and craft through film. He has amassed thousands of hours of footage, from home movies made with his brothers, to time spent in iconic roles for blockbuster films like Top Gun & Batman. This raw and wildly original documentary reveals a life lived to extremes and a heart-filled look at what it means to be an artist.",2847.0,4.8,sdh,https://cf-timedtext.aux.pv-cdn.net/2898/2da5/f206/404d-822e-da1b58dbd6a4/dd9942b1-f917-4a0c-a11c-0b57762be09c.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/2898/2da5/f206/404d-822e-da1b58dbd6a4/dd9942b1-f917-4a0c-a11c-0b57762be09c.ttml2,com
6368_A_Mile_in_His_Shoes,A Mile in His Shoes,Movie,5346.0,"Thomas Kinkade Presents...The story of Mickey Tussler, a young man with a type of autism who is recruited by a passionate coach to pitch for his minor league team.  His team is starting another losing season and  the coach is getting pressured by the team's owner to start winning games.",422.0,4.7,sdh,https://cf-timedtext.aux.pv-cdn.net/6a8c/ab32/bdaa/4710-a6a1-501c33b8b3d6/e8e4e413-5628-4d58-8756-8212298ab537.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/6a8c/ab32/bdaa/4710-a6a1-501c33b8b3d6/e8e4e413-5628-4d58-8756-8212298ab537.ttml2,com
6369_Forget_Me_Not,Forget Me Not,Movie,6187.0,"Sandy should be enjoying the time of her life, but when her friends start disappearing, she discovers they have awakened the vengeful spirit of a girl they wronged long ago. Now Sandy must unlock a dark secret from her own past before it's too late.",301.0,3.9,sdh,https://cf-timedtext.aux.pv-cdn.net/afc6/bf8c/2f59/4ead-a611-36723f748e11/c192dd02-5ec8-484e-80ca-af81ecf097b5.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/afc6/bf8c/2f59/4ead-a611-36723f748e11/c192dd02-5ec8-484e-80ca-af81ecf097b5.ttml2,com
636_City_of_Ghosts,City of Ghosts,Movie,5527.0,City of Ghosts follows the journey of â€œRaqqa is Being Slaughtered Silentlyâ€ â€“ a handful of anonymous activists who banded together after their homeland was taken over by ISIS in 2014.,129.0,3.9,sdh,https://cf-timedtext.aux.pv-cdn.net/853c/645a/a671/4ca0-a295-ac005dfb012e/e00485ea-8fde-44e0-886d-14c4ee13b706.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/853c/645a/a671/4ca0-a295-ac005dfb012e/e00485ea-8fde-44e0-886d-14c4ee13b706.ttml2,com
6370_Taken_Heart,Taken Heart,Movie,5304.0,"Kate Johnson is a single mother and a successful undercover detective. When her daughter, Nina, goes to Punta Dia in Belize, she is kidnapped by the cartel organization â€œLa Muerte Rojaâ€.  Kate takes it upon herself to travel to Belize to find her missing daughter.",17.0,2.9,sdh,https://cf-timedtext.aux.pv-cdn.net/093c/9b97/c2f5/4212-a258-c1ffc0b56d24/4685f99d-6158-416b-b5a3-752d9eae250c.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/093c/9b97/c2f5/4212-a258-c1ffc0b56d24/4685f99d-6158-416b-b5a3-752d9eae250c.ttml2,com
6372_The_Dead_Zone,The Dead Zone,Movie,6223.0,"Johnny Smith had the perfect life... until a fateful car accident put him into a deep coma. After he wakes up, he discovers two things: he's lost the last five years of his life, and gained the ability to see the future.",2928.0,4.6,sdh,https://cf-timedtext.aux.pv-cdn.net/f8f5/682d/eacd/42f7-b0d0-a63eed245a7b/f7ed0211-19fc-4ccd-bc84-2e62d058ebc4.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/f8f5/682d/eacd/42f7-b0d0-a63eed245a7b/f7ed0211-19fc-4ccd-bc84-2e62d058ebc4.ttml2,com
6377_Sonu_Ke_Titu_Ki_Sweety,Sonu Ke Titu Ki Sweety,Movie,8272.0,"Sonu and Titu are childhood friends. Titu has always been a naive lover, who falls in love easily and Sonu has always had to step in to save him. But Sweety is the perfect bride and Titu is head over heels in love with her. Sonu's instinct to protect Titu at whatever cost, makes him feel that she's too good to be true.",137.0,4.0,,,hi-in,https://cf-timedtext.aux.pv-cdn.net/7187/77df/65c0/49d4-9c4a-97a0f9570f09/b1142271-287b-4c40-ad9f-0f9f68892d57.ttml2,com
6378_Black_Road,Black Road,Movie,4868.0,"In the autonomous, lawless rebel State of Jefferson in 2029, an ex-military drifter risks his life to protect a mysterious woman from her dangerous ex, aided only by his A.I. implant Clyde, who proves partner and friend.",18.0,3.0,sdh,https://cf-timedtext.aux.pv-cdn.net/264a/1cd2/54c3/4540-a157-f2fdb3bb04f4/ef0df5e9-2beb-4abd-a20e-7fd4577b7d35.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/264a/1cd2/54c3/4540-a157-f2fdb3bb04f4/ef0df5e9-2beb-4abd-a20e-7fd4577b7d35.ttml2,com
637_IPC_376_Telugu,IPC 376 (Telugu),Movie,7626.0,"Yazhini (Nandita Swetha) is a cop who starts receiving messages from a mysterious informer about the crimes that are about to happen in the near future. Having to deal with the repercussions of the guessing game, Yazhini learns a shocking truth while trying to unearth the secret behind the unknown caller's predictions.",2.0,2.5,sdh,https://cf-timedtext.aux.pv-cdn.net/57eb/33ee/12ba/458b-872e-4d4f59554237/b9155981-eb65-4049-bc1f-d6fbccb1804d.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/57eb/33ee/12ba/458b-872e-4d4f59554237/b9155981-eb65-4049-bc1f-d6fbccb1804d.ttml2,com
6380_The_Perfect_Victim,The Perfect Victim,Movie,5056.0,"Shirley, Carlene and Ruby have collectively spent over 85 years in Missouri state prison, having each been convicted of killing their abusive husbands. Beaten, raped, sold, abused and nearly killed themselves, these women suffered for years prior to their desperate crimes. A powerful and poignant insight into the world of domestic abuse, the lives it destroys, and an insensitive US justice system.",90.0,4.3,sdh,https://cf-timedtext.aux.pv-cdn.net/7f08/68a8/de17/46e8-be78-22ae8544822e/b23def8e-1006-498c-8119-6082c6bdc376.ttml2,pt-br,https://cf-timedtext.aux.pv-cdn.net/c4e1/2b96/8d11/449b-9d1e-2db66ca0ccc6/aeae7e63-9d40-4189-a0ba-0d45d7eddfa2.ttml2,com
6381_EVANGELION333_YOU_CAN_NOT_REDO,EVANGELION:3.33 YOU CAN (NOT) REDO.,Movie,5805.0,"Shinji wakes after 14 years aboard the battleship AAA Wunder belonging to an anti-NERV organization founded by former NERV members. Shinji hears Rei's voice coming from EVA Mark.09, sent to rescue him, so he leaves Wunder and heads to NERV. Kaworu Nagisa shows Shinji the transformed land. He learns that saving Rei triggered the Near Third Impact that caused the catastrophic damage to Earth.",4272.0,4.7,sdh,https://cf-timedtext.aux.pv-cdn.net/94f7/a3ee/a5fe/42ec-a646-5feeabf0ed7e/28e34b26-f39a-4fb2-80b7-57bf619ce22e.ttml2,ja-jp,https://cf-timedtext.aux.pv-cdn.net/b2c8/84c1/677f/4ce5-9b71-715504bda71f/1621f552-511f-45b2-8ede-bd0779c5e79b.ttml2,com
6382_Gods_Miracles,God's Miracles,Movie,3134.0,"Miraculous occurrences happen to people throughout the world every day. God's Miracles presents personal experiences as well as unvarnished scientific and factual evidence, allowing the viewer to draw their own conclusions as to whether it is possible for God to grant miracles.",69.0,3.9,sdh,https://cf-timedtext.aux.pv-cdn.net/6cba/9f63/804b/4c0f-8c34-5530327ed235/df584e65-7484-4fa4-bef7-4f66947e7cf3.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/6cba/9f63/804b/4c0f-8c34-5530327ed235/df584e65-7484-4fa4-bef7-4f66947e7cf3.ttml2,com
6383_Philomena,Philomena,Movie,5881.0,"Academy Award-Winner Judi Dench stars as Philomena, a woman who alongside a grumpy reporter (Steve Coogan) journeys to America to find the child she put up for adoption so many years ago.",3545.0,4.6,sdh,https://cf-timedtext.aux.pv-cdn.net/fcc6/32de/7819/44cb-b970-4284729a6ae1/0b02589b-986d-48df-8208-eceb13e57f55.dfxp,en-us,https://cf-timedtext.aux.pv-cdn.net/fcc6/32de/7819/44cb-b970-4284729a6ae1/0b02589b-986d-48df-8208-eceb13e57f55.dfxp,com
639_Hanover_Street,Hanover Street,Movie,6529.0,"In this WWII romance, David Halloran (Harrison Ford) is an American bomber pilot stationed in London. During an air raid, Halloran meets and falls in love with beautiful Briton Margaret Sellinger (Lesley-Anne Down) even though Margaret is married.",663.0,4.0,sdh,https://cf-timedtext.aux.pv-cdn.net/8267/2598/da36/42f2-91cf-55d37b6a08b8/10878285-4056-4dff-a1f4-915073dfcf2f.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/8267/2598/da36/42f2-91cf-55d37b6a08b8/10878285-4056-4dff-a1f4-915073dfcf2f.ttml2,com
63_By_Dawns_Early_Light,By Dawn's Early Light,Movie,6022.0,"A non-NATO nuclear missile is fired from Turkey at USSR, where it detonates. Soviet response is automatic as it's seen as a NATO missile. Can continued escalation be avoided? We follow the US president and a bomber crew.",795.0,4.3,sdh,https://cf-timedtext.aux.pv-cdn.net/d3b6/a579/3565/48e0-abdc-9795e935ba50/8e736186-38be-4b7d-b1a7-91942b46f754.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/d3b6/a579/3565/48e0-abdc-9795e935ba50/8e736186-38be-4b7d-b1a7-91942b46f754.ttml2,com
640_Another_Happy_Day,Another Happy Day,Movie,7135.0,A wedding at her parents' Annapolis estate hurls high-strung Lynn into the center of touchy family dynamics.,145.0,3.3,sdh,https://cf-timedtext.aux.pv-cdn.net/449e/093f/6959/42ac-a9b4-55c0b54511ed/9ec7f07e-b596-4912-bc4b-b01d6fa11277.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/449e/093f/6959/42ac-a9b4-55c0b54511ed/9ec7f07e-b596-4912-bc4b-b01d6fa11277.ttml2,com
642_Elvis__Nixon,Elvis & Nixon,Movie,5167.0,"The untold true story behind the meeting between the King of Rock 'n Roll and President Nixon, resulting in this revealing, yet humorous moment immortalized in the most requested photograph in the National Archives.",5836.0,3.5,sdh,https://cf-timedtext.aux.pv-cdn.net/1960/900f/d3a8/40eb-928d-c006b15f4702/0eb44726-aca1-462c-8d92-57f6c0b16f6d.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/1960/900f/d3a8/40eb-928d-c006b15f4702/0eb44726-aca1-462c-8d92-57f6c0b16f6d.ttml2,com
644_Meri_Pyaari_Bindu,Meri Pyaari Bindu,Movie,7001.0,"A successful writer, Abhimanyu Roy (Ayushmann Khurrana) returns to his roots to write an old-fashioned love story, 3 years in the making. This writer's block is called Bindu (Parineeti Chopra). How do you contain this live wire in the pages of a book? When Abhi stumbles across an old audio cassette of their favourite playlist, it sends him down memory lane and his novel starts writing itself.",66.0,3.2,sdh,https://s3.amazonaws.com/aiv-prod-timedtext/ee48/d411/d7e8/4dee-9bb0-9bbd865f5428/7f7b415a-1597-4fb1-9ab6-720a696e3d2e.ttml2,fr-fr,https://s3.amazonaws.com/aiv-prod-timedtext/0ef7/38af/f174/4f77-b033-218522117c23/d3093d8e-36f0-4f38-83a9-09684f676f41.ttml2,com
645_Lords_Of_Salem,Lords Of Salem,Movie,6056.0,"From the singular mind of horror maestro Rob Zombie comes a nightmare world where evil forces from a Salem, Massachusetts legend unleash terror upon the modern-day town.",3910.0,4.2,sdh,https://cf-timedtext.aux.pv-cdn.net/3112/7ca3/4bbe/46fe-b5fe-291df86301e2/90f1d705-8f69-46a6-9fb5-c0acc0e21419.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/3112/7ca3/4bbe/46fe-b5fe-291df86301e2/90f1d705-8f69-46a6-9fb5-c0acc0e21419.ttml2,com
647_Saved_by_Grace,Saved by Grace,Movie,5079.0,A retired cop mourning the loss of his family considers making a drastic decision until he meets a mysterious woman who gives him a reason to re-examine his life.,853.0,4.5,sdh,https://cf-timedtext.aux.pv-cdn.net/676d/8459/e1c6/42ea-8224-a73b323c94d9/d4b80388-ce07-4dc1-a757-625164b41839.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/676d/8459/e1c6/42ea-8224-a73b323c94d9/d4b80388-ce07-4dc1-a757-625164b41839.ttml2,com
648_The_Mad_Womens_Ball,The Mad Women's Ball,Movie,7353.0,"[French Audio, English Subtitles] Eugenie has a unique gift: she hears and sees the dead. When her family discovers her secret, at the end of the 19th century, she is taken by her father and brother to the neurological clinic at La PitiÃ© SalpÃªtriÃ¨re with no possibility of escaping her fate. Her destiny becomes entwined with that of GeneviÃ¨ve, a nurse at the hospital.",107.0,4.2,subtitle,https://cf-timedtext.aux.pv-cdn.net/5d73/3832/acbc/4fe7-8b1b-5de57d7da2e4/7cb1e372-de33-462a-b707-0c219d18b6b5.ttml2,fr-fr,https://cf-timedtext.aux.pv-cdn.net/0d42/6f4e/536e/49e5-ba6f-8e42a2d23035/6b762270-4e4e-447a-be69-91950836433a.ttml2,com
650_Chitralahari,Chitralahari,Movie,7169.0,"Down on luck and depressed by constant failures in personal and professional life, Vijay is desperately in search of that single stroke of fortune that could turn his life around. But what if the power to rewrite his destiny lies within?",126.0,4.4,,,te-in,https://cf-timedtext.aux.pv-cdn.net/493e/6c57/ff2c/486d-8f6e-23cfcf45e106/f5067c2e-6eab-448c-a903-878665d52e7e.ttml2,com
651_Prizefighter,Prizefighter,Movie,6411.0,"Jem Belcher, the grandson of a former boxer, fights against the odds to become the youngest ever Champion of England. After a life-changing accident risks ending his career, Jem must prove himself again and fight to reclaim his title. Prizefighter is awe-inspiring incredible true story of the greatest boxing story never told.",81.0,3.7,,,en-gb,https://cf-timedtext.aux.pv-cdn.net/5c9c/5098/55d7/4d89-a985-759f56abaa8d/3433ff65-d3fa-4bc4-bae4-1d25be454f06.ttml2,com
652_Doc_West__Part_1,Doc West - Part 1,Movie,5622.0,"After bandits steal his poker winnings this American legend makes his way to the next town in search of them. Seeking out his revenge during a poker game gone bad Doc West finds himself in the local town jail. When his past is exposed and a battle amongst the town breaks out in gunfire he will have to choose sides, between the outlaws or the law-abiding citizens.",52.0,4.0,sdh,https://cf-timedtext.aux.pv-cdn.net/c39d/0f3f/8c81/446a-851f-1d43d1589d68/1924af74-4198-45c9-bae6-3e4b84c6591f.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/c39d/0f3f/8c81/446a-851f-1d43d1589d68/1924af74-4198-45c9-bae6-3e4b84c6591f.ttml2,com
653_Stand_Up_Guys,Stand Up Guys,Movie,5698.0,"Oscar winners Al Pacino, Christopher Walken, and Alan Arkin star in this action-comedy about retired gangsters who reunite for one last epic night.",4227.0,4.4,sdh,https://cf-timedtext.aux.pv-cdn.net/e54b/fbbb/3ec1/4164-aaa4-3390d719e83c/12b80e12-0d51-466c-9d46-239df41bfd92.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/e54b/fbbb/3ec1/4164-aaa4-3390d719e83c/12b80e12-0d51-466c-9d46-239df41bfd92.ttml2,com
654_Bluestocking_Crimes_Dont_Leave_Me_This_Way,Bluestocking Crimes: Don't Leave Me This Way,Movie,5608.0,"When a friend's body is found in a car wreck on the lonely Suffolk coast, university lecturers Loretta Lawson and Bridget Bennet believe it was no accident. A conversation with the dead woman's daughter confirms their suspicion and they uncover startling truths which threaten to make them the next victims. Janet McTeer and Imelda Staunton are the clever criminologists from a novel by Joan Smith.",21.0,3.5,,,en-gb,https://cf-timedtext.aux.pv-cdn.net/c859/c71f/bf3b/4cf7-976e-631bfe1b40b1/e7a5d333-4cec-48e6-b1a1-a68c434aec46.ttml2,com
657_Promised,Promised,Movie,5612.0,"Two family's arrange a wedding for their newborns, but 20 years later life is different.",153.0,4.1,sdh,https://cf-timedtext.aux.pv-cdn.net/f489/e0ca/d176/473f-b44c-6e8c80fc139c/38868015-d014-4150-9617-fbf8f85a64d8.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/f489/e0ca/d176/473f-b44c-6e8c80fc139c/38868015-d014-4150-9617-fbf8f85a64d8.ttml2,com
